"pesticide_id";"pesticide_name";"pesticide_code";"price";"quantity";"type";"iupa_number";"mfg_local";"company_name"
1;"24-D Ethyl Ester Technical 97% min. ";1;0.0;0.0;"Herbicide";"45";"Y";"Insecticides India Ltd Delhi "
2;"24-D Ethyl Ester Technical 97% min. ";1;0.0;0.0;"Herbicide";"45";"Y";"Swati Chlorides Pvt Ltd Vadodara "
3;"24-D Ethyl Ester Technical 97% min. ";1;0.0;0.0;"Herbicide";"45";"Y";"Ambey Laboratories Pvt Ltd New Delhi "
4;"24-D Ethyl Ester Technical 97% min. ";1;0.0;0.0;"Herbicide";"45";"Y";"Crystal Phosphates Delhi. "
5;"24-D Ethyl Ester Technical 97% min. ";1;0.0;0.0;"Herbicide";"45";"Y";"Atul Ltd. Valsad "
6;"24-D Ethyl Ester Technical 97% min. ";1;0.0;0.0;"Herbicide";"45";"Y";"Bharat Rasayan Ltd. Delhi "
7;"24-D Ethyl Ester Technical 97% min. ";1;0.0;0.0;"Herbicide";"45";"Y";"Megmani Organics Ltd. Ahmedabad "
8;"24-D Sodium Salt Technical 94.5% min. 80% min Dichlorophenoxy acitic acid ";2;0.0;0.0;"Herbicide";"45";"Y";"Insecticides India Ltd Delhi "
9;"24-D Sodium Salt Technical 94.5% min. 80% min Dichlorophenoxy acitic acid ";2;0.0;0.0;"Herbicide";"45";"Y";"Atul Ltd. Valsad "
10;"24-D Sodium Salt Technical 94.5% min. 80% min Dichlorophenoxy acitic acid ";2;0.0;0.0;"Herbicide";"45";"Y";"Megmani Organics Ltd. Ahmedabad "
11;"24-D Sodium Salt Technical 94.5% min. 80% min Dichlorophenoxy acitic acid ";2;0.0;0.0;"Herbicide";"45";"Y";"Bharat Rasayan Ltd. Delhi (80%) "
12;"24-D Sodium Salt Technical 94.5% min. 80% min Dichlorophenoxy acitic acid ";2;0.0;0.0;"Herbicide";"45";"Y";"Excel Phosphate Pvt. Ltd. Delhi 94.5% min u/s 9 (4). "
13;"24-D Sodium Salt Technical 94.5% min. 80% min Dichlorophenoxy acitic acid ";2;0.0;0.0;"Herbicide";"45";"Y";"Agro Allied Venture Pvt.Ltd. 94.5% min u/s 9 (4). "
14;"24-D Sodium Salt Technical 94.5% min. 80% min Dichlorophenoxy acitic acid ";2;0.0;0.0;"Herbicide";"45";"Y";"Bhanshidhar Chemicals 94.0% min u/s 9 (4). "
15;"24-D Sodium Salt Technical 94.5% min. 80% min Dichlorophenoxy acitic acid ";2;0.0;0.0;"Herbicide";"45";"Y";"Bhaskar Agrochemicals Ltd. Hyderabad 97.0% min u/s 9 (4)"
16;"Abamectin Technical 95% w/w min ";3;0.0;0.0;"";"";"N";"Hebei Veyong Bio Chemicals Co Ltd. East Heping Road Shijiazhuan City Hebei Province China"
17;"Abamectin 1.9% w/wEC ";4;0.0;0.0;"";"";"N";"Syngenta Crop Protection AG Switzerland (by M/s Syngenta India Ltd. Pune) "
18;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"N";"Chevron Chemical International Inc. USA. "
19;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"N";"Zing Hung Fine Chemical South Korea "
20;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"N";"Sundet (S) Pte. Ltd Singapore "
21;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"N";"Tianjin Rotam Chemical Industries Co. Ltd Tianjin China. "
22;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"N";"Zhenjiang Hangzhou Metals Minerals Machinery and Chemical I-E Crop Hangzhion China "
23;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"N";"M/s Hubei Sanonda Co. Ltd. 93 East Beijing Road Jiangzhou Hubei China ? 434001"
24;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"N";"M/s Nantong Weilike Chemical Co. Ltd. Yangkou Chemistry Industrial Park Rudonk Country "
25;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Shaw Wallace Chennai "
26;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Cheminova India Ltd. Mumbai "
27;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"United Phosphorus Ltd. Mumbai "
28;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Hindustan Insecticides Ltd. New Delhi "
29;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Heranba Industries Ltd Mumbai "
30;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Punjab Chemicals and Crop Protection Ltd "
31;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Insecticides India Ltd "
32;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Hemani Industries Ltd "
33;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Shivalik Rasyan Limited New Delhi "
34;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"India Pesticides Limited Bareilly "
35;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Sabero Organics Gujarat Ltd. "
36;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Hyderabad Chemical Products Ltd. "
37;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"GHARDA Chemicals Ltd. "
38;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Megmani Organics Ltd. Ahmedabad "
39;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Sudarshan Chemical Industries Ltd. Pune "
40;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Bayer Crop Science "
41;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"HPM Chemicals and Fertilizers Ltd. "
42;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Best Crop Science LLP Gajraula UP "
43;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Jai Shree Rasayan Udyog Ltd. 97.0% min 9(4) "
44;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Oriyo Organics Pvt. Ltd. Yamunanagar 97.0% min 9(4) "
45;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Agrisol (I) Pvt. Ltd .97.0% min 9(4) "
46;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"Spectrum Ethers Ltd. 97.0% min 9(4) "
47;"Acephate Technical 97% min 99% min. ";5;0.0;0.0;"Insecticide";"272";"Y";"M/s UPL limited Mumbai 99.0% min 9(3) in 403rd RC. "
48;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"N";"Nippon Soda Co. Ltd. Japan "
49;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"N";"Zhejiang Hisun Chemical Co. Ltd. No. 97 Waisa road Jiaojiang Taizhou Zhejiang China Supplier ? Willowood Ltd. Hong Kong "
50;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"N";"M/s. Zhengzhou Labor Agrochemicals Co. Ltd. Factory address 57 south City road Zhengzhou Henan China"
51;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"N";"M/s HebeiYetian Agrochemical co. ltd. Industrial Zone South of Yuanshi country Shijianzhuang China."
52;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Rallis India Limited Bangalore "
53;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Gharda Chemicals Mumbai "
54;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Punjab Chemicals and Crop Protection Ltd. "
55;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Crystal Phosphates Ltd. "
56;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Tagros Chemicals India Limited Chennai "
57;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Atul Limited Vapi "
58;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Hyderabad Chemicals Products Limited Hyderabad "
59;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"GSP Crop Science Private Limited Ahmedabad "
60;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Astec Chemicals Private Ltd. Mumbai "
61;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Rotam India Limited Mumbai "
62;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Salvi Chemical Industries Mumbai "
63;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Parijat Agencies Delhi "
64;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"D Orgochem Limited Mumbai "
65;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Pharmaceutical Ltd Chandigarh "
66;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Insecticide India Ltd Delhi "
67;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Spectrum Ethers Limited Rasegon MS "
68;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Bharat Rasayan Limited New Delhi. "
69;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Sabero Organics Gujarat Limited "
70;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"India Pesticide Ltd "
71;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Heranba Industries Ltd. Mumbai "
72;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Megmani Organics Ltd. Ahmedabad "
73;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Sudarshan Chemical Industries Ltd. Pune "
74;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"Bhagiradha Chemicals and Industries Ltd."
75;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"HPM Chemicals and Fertilizers Ltd. "
76;"Acetamiprid Technical 99% w/w min. ";6;0.0;0.0;"Insecticide";"598";"Y";"M/s Crimsun Organics Pvt. Ltd. 99% w/w min. 9(4) in 404th RC. "
77;"Afidopyropen 50 g/l DC ";7;0.0;0.0;"";"";"N";"M/s BASF Agri Production S.A.S Zone Industrielle Lyon Nord Rue jacquard 69727 Genay France"
78;"Alachlor Technical 90% min.";8;0.0;0.0;"Herbicide";"134";"N";"Monsanto Agricultural Products Co. USA. Supplier -. Sinochem International (Overseas) Pte. Ltd. 9 Raffles Place No. 50-01 Republic Plaza Singapore "
79;"Alachlor Technical 90% min.";8;0.0;0.0;"Herbicide";"134";"Y";"Siris India Ltd. Hyderabad. "
80;"Allethrin Technical 90% min. Allethrin Tech. containing d-Allethrin 90% w/w min. ";9;0.0;0.0;"";"3";"N";"Sumitomo Chemical Co. 15 5-Chome Aitahama Higashi- ku Osaka Japan "
81;"Allethrin Technical 90% min. Allethrin Tech. containing d-Allethrin 90% w/w min. ";9;0.0;0.0;"";"3";"N";"Hoechst Schering Agr. Evo SA Paris France "
82;"Allethrin Technical 90% min. Allethrin Tech. containing d-Allethrin 90% w/w min. ";9;0.0;0.0;"";"3";"Y";"Sumitomo Chemical India Ltd. Mumbai. "
83;"Allethrin Technical 90% min. Allethrin Tech. containing d-Allethrin 90% w/w min. ";9;0.0;0.0;"";"3";"Y";"Shogun Organics Ltd. Mumbai "
84;"Allethrin Technical 90% min. Allethrin Tech. containing d-Allethrin 90% w/w min. ";9;0.0;0.0;"";"3";"Y";"Manakshia Ltd Mumbai "
85;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"N";"Cynamid Quimica do Brasil Ltd. Resendez Brazil "
86;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"N";"*M/s Sunshine World Net 2003 Co. Ltd. 18/2 Moo 7 Rattanatibet Road Bangkrasor Muang Nonthaburi 11000 Thialand.(by M/s BASF India Ltd. Mumabi) "
87;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"BASF India Ltd. Mumbai"
88;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"Gharda Chemicals Ltd. Mumbai. "
89;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"Coromandel International Ltd. Secundrabad "
90;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"Rotam India Limited Mumbai"
91;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"Gujarat Agrochem Limited Mumbai "
92;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"Insecticide India Limited"
93;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"Punjab chemicals and Crop Protection Ltd "
94;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"Hemani Industries Ltd. Ankleshwar"
95;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"Heramba Industries Ltd"
96;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"Megmani Organics Ltd. Ahmedabad"
97;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"Bharat Rasayan Ltd. Delhi"
98;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"Tagros Chemicals India Ltd. Chennai"
99;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"HPM Chemicals and Fertilizers Ltd. "
100;"Alphacypermethrin Technical 95% min.Long Lasting Nets Impregnated with Alphacypermethrin 0.667% w/w for import* ";10;0.0;0.0;"Insecticide";"416";"Y";"Jai Shree Rasayan Udyog Ltd. 95.0% min 9(4) "
101;"Alpha naphthyl Acetic Acid 98% min. ";11;0.0;0.0;"Plant Growth Regulator";"264";"N";"Universal Crop Protection Ltd. UK "
102;"Aluminium phosphide 56% min.and 77.5% Gr. ";12;0.0;0.0;"Insecticide";"4";"Y";"Excel Crop Care Ltd. Mumbai "
103;"Aluminium phosphide 56% min.and 77.5% Gr. ";12;0.0;0.0;"Insecticide";"4";"Y";"Agrosynth Chemicals Ltd. Bangalore "
104;"Aluminium phosphide 56% min.and 77.5% Gr. ";12;0.0;0.0;"Insecticide";"4";"Y";"Sandhya Organic Chemicals Ltd. Mumbai "
105;"Aluminium phosphide 56% min.and 77.5% Gr. ";12;0.0;0.0;"Insecticide";"4";"Y";"United Phosphorus Ltd. Mumbai(77.5% Gr) "
106;"Ametoctradin Technical 98% w/w min ";13;0.0;0.0;"";"";"N";"BASF SED-67056 Ludwigshafen Germany (by M/s BASF India Ltd. Mumbai) "
107;"Ametryn 80% WG ";14;0.0;0.0;"";"385";"N";"Adama Agan Ltd. P.O.B. 262 Northern Industrial Zone ASHDOD Israel "
108;"Ametryn 80% WG ";14;0.0;0.0;"";"385";"Y";"Adama India Pvt. Ltd. "
109;"Ametoctradin Technical 98% min w/w ";15;0.0;0.0;"";"";"N";"BASF SE D-67056 Ludwigshafen Germany. ( By BASF India Ltd Mumbai ) "
110;"Pyraclostrobin 133 g/l + Epoxiconazole 50 g/l SE ";16;0.0;0.0;"";"637";"N";"BASF Espanola S.L Ctra. Nacional 340 Km 1156 43006 Tarragona Spain "
111;"Ametroctradin 27% + Dimethomorph 20.27% SC Dimethomorph 12% + Pyraclostrobin 6.7% WG for import* ";17;0.0;0.0;"";"795";"N";"BASF Espanola S.L Ctra. Nacional 340 Km 1156 43006 Tarragona Spain. "
112;"Ametroctradin 27% + Dimethomorph 20.27% SC Dimethomorph 12% + Pyraclostrobin 6.7% WG for import* ";17;0.0;0.0;"";"795";"N";"*M/s. IPT Pergande GmbH Wilfried Pergande Platzl 06369 WeiBandt ? Golzau Germany ( By BASF India Ltd Mumbai ) "
113;"Anilophos Technical 93% min. ";18;0.0;0.0;"Herbicide";"383";"N";"M/s Bayer AG Germany ( By M/s Bayer CropScience Ltd.- 93% in 392nd RC)"
114;"Anilophos Technical 93% min. ";18;0.0;0.0;"Herbicide";"383";"Y";"Bayer Crop Science Ltd. Mumbai. "
115;"Anilophos Technical 93% min. ";18;0.0;0.0;"Herbicide";"383";"Y";"Gharda Chemicals Ltd. Mumbai. "
116;"Anilophos Technical 93% min. ";18;0.0;0.0;"Herbicide";"383";"Y";"Hyderabad Chemical Pvt Limited. "
117;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"N";"Agan Chemical Mfrs. Ltd. Israel "
118;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"N";"Makhteshim Agan Beer- Sheva Israel. "
119;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"N";"Intrachem SA Switzerland "
120;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"N";"Fisons Ltd. Houston UK "
121;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"N";"Oxon Italia Italy. "
122;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"N";"Zhejiang Zhongshan Chemical Industry Group Co. Ltd. Zhongshan Xiaopu Changxing Zhejiang Province 313 116 China. (for 95%min)"
123;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"N";"Shandong Qiaochang Chemical Co. Ltd. South of Xinyongshen Road Binbei Bincheng District Binzhou City Shandong China"
124;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"Y";"Rallis India Ltd. Bangalore "
125;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"Y";"Pesticides India Udaipur "
126;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"Y";"Nagarjuna Agrichem Hyderabad "
127;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"Y";"GSP Crop Science Pvt. Ltd. Ahmedabad "
128;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"Y";"Insecticide India Ltd "
129;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"Y";"Megmani Industries Ltd.* "
130;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"Y";"Best Crop Science LLP Gajraula UP "
131;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"Y";"Maheshwari Biochemicals Pvt.Ltd.. 95.0% min 9(4) "
132;"Atrazine Technical 80% 95% min ";19;0.0;0.0;"Herbicide";"140";"Y";"HPM Chemicals and Fertilizers Ltd. 95.0% min 9(4) "
133;"Azoxystrobin Technical 97% min 95% min 96% min 96.5% w/w min.";20;0.0;0.0;"Fungicide";"";"N";"Shangyu Nutrichem Co. Ltd. No. 9 Wejin Rd. Hangzhou Bay Shangyu Industrial Area Zhejiang 312 369 China"
134;"Azoxystrobin Technical 97% min 95% min 96% min 96.5% w/w min.";20;0.0;0.0;"Fungicide";"";"N";"Ziangsu Pesticides Research Institute Co. Ltd. No. 269 Changfenghe Road Nanjing Chemical Industry Park Luhe Dist. Nanjing China"
135;"Azoxystrobin Technical 97% min 95% min 96% min 96.5% w/w min.";20;0.0;0.0;"Fungicide";"";"Y";"Coromondel International Ltd. Secunderabad 93.0 % Min TIMvsTI 9(3) "
136;"Azoxystrobin Technical 97% min 95% min 96% min 96.5% w/w min.";20;0.0;0.0;"Fungicide";"";"Y";"Cheminova India Ltd. Mumbai 9(3) "
137;"Azoxystrobin Technical 97% min 95% min 96% min 96.5% w/w min.";20;0.0;0.0;"Fungicide";"";"Y";"Excel Crop Care Ltd. Mumbai 9(3) "
138;"Azoxystrobin Technical 97% min 95% min 96% min 96.5% w/w min.";20;0.0;0.0;"Fungicide";"";"Y";"Bhagiradha Chemicals and Industries Ltd. [purity 95% min. u/s 9(4)] "
139;"Azoxystrobin Technical 97% min 95% min 96% min 96.5% w/w min.";20;0.0;0.0;"Fungicide";"";"Y";"Indofil Industries Ltd. Fl 96.5% min. (TIM vs TIT) under section 9(3)"
140;"Azoxystrobin Technical 97% min 95% min 96% min 96.5% w/w min.";20;0.0;0.0;"Fungicide";"";"Y";"M/s Insecticides India Ltd. 95% w/w min. under section 9(4) TIM. in 395th RC "
141;"Azoxystrobin Technical 97% min 95% min 96% min 96.5% w/w min.";20;0.0;0.0;"Fungicide";"";"Y";"M/s Gharda Chemicals Ltd. 96% min. 9(4) in 405th RC "
142;"Azoxystrobin Technical & 23% SC (FI) 96.5%* Azoxystrobin 7.1% + Propiconazole 11.9% w/w SE** ";21;0.0;0.0;"Fungicide";"601";"N";"Syngenta Ltd Grangemouth Mfg. Center United
Kingdom"
143;"Azoxystrobin Technical & 23% SC (FI) 96.5%* Azoxystrobin 7.1% + Propiconazole 11.9% w/w SE** ";21;0.0;0.0;"Fungicide";"601";"N";"M/s ADAMA Makhteshim Ltd. (Formerly known as Makhteshim Chemicals Work Ltd.) P.O. Box 60 Industrial Zone Beer Sheva 84400 Isreal. 965 % Min (ByM/s ADAMA Ma khteshim Ltd. Hyd.)"
144;"Azoxystrobin Technical & 23% SC (FI) 96.5%* Azoxystrobin 7.1% + Propiconazole 11.9% w/w SE** ";21;0.0;0.0;"Fungicide";"601";"N";"M/s. Adama Makhteshim Ltd PO Box 60 Industrial zone Beer Sheva 84100 Israel"
145;"Azimsulfuron 50% DF [Without Registering Technical(WRT)] ";22;0.0;0.0;"Herbicide";"742";"N";"DuPont de Nemours (France) S.A.S.82 Cerney Cedex France through Du Pont International Operations Geneva Switzerland "
146;"Bendiocarb Technical 96% min. ";23;0.0;0.0;"";"355";"N";"Bayer CropScience USA."
147;"Benfuracarb Technical 96% min. ";24;0.0;0.0;"";"413";"N";"Otsuka Chemical Co. Japan "
148;"Benfuracarb Technical 96% min. ";24;0.0;0.0;"";"413";"Y";"Coromondel International Ltd. Secunderabad "
149;"Bensulfuron Methyl Technical 96% min ";25;0.0;0.0;"Herbicide";"444";"N";"DuPont Agricultural Chemicals Ltd. Shangai P.R. China through supplier DuPont Company Singapore Pvt. Ltd. Singapore "
150;"Bensulfuron Methyl 60% DF ";26;0.0;0.0;"Herbicide";"444";"N";"DuPont Nemours Australia 179 Magowor Road Girraween NSW Australia 2145"
151;"Bentazone 480 gm/l SL ";27;0.0;0.0;"";"142";"N";"BASF SE Carl-Bosch- Strausse 38 67056 Ludwigsfen Germany (regd by M/s. BASF India in 362 RC) "
152;"Bentazone Technical 96% w/w min. ";28;0.0;0.0;"";"";"N";"M/s BASF SE Carl-Bosch- Strase 38 67056 Ludwigshafen Germany (By- M/s BASF India Pvt. Ltd. 96% min. in 392nd RC)"
153;"Bensulfuron Methyl Technical 96% min. w/w";29;0.0;0.0;"";"";"N";"M/s Shijiazhuang Richem Co. Ltd. No. 148 Yuhua Road Chang An District Shijiazhuang China"
154;"Beta-cyfluthrin Technical 96.5% min ";30;0.0;0.0;"Insecticide";"561";"N";"Mitchell Cotts Chemicals Ltd. P.O. Box No. 6 Mir field West Yorkshire INF148QB United Kingdom "
155;"Beta-cyfluthrin Technical 96.5% min ";30;0.0;0.0;"Insecticide";"561";"N";"M/s Bayer AG Germany ( By M/s Bayer CropScience Ltd. 96.5% in 392nd RC )"
156;"Benthiocarb Technical 93% min. (Thiobencarb) ";31;0.0;0.0;"";"331";"N";"Kumaiai Chemical Industries Co. Ltd. Japan "
157;"Bifenthrin Technical 92% w/w min. 95% min 23.4%MUP and 8% SC ";33;0.0;0.0;"Insecticide";"445";"N";"FMC Corporation 1735 Market Street Philadelphia PA 19103 USA "
158;"Bifenthrin Technical 92% w/w min. 95% min 23.4%MUP and 8% SC ";33;0.0;0.0;"Insecticide";"445";"N";"FMC Asia Pacific 1800 Zhongohan xi Lu Shangai 200235 China"
159;"Bifenthrin Technical 92% w/w min. 95% min 23.4%MUP and 8% SC ";33;0.0;0.0;"Insecticide";"445";"N";"Nihon Nohyaku Co. Ltd. Tokyo Japan"
160;"Bifenthrin Technical 92% w/w min. 95% min 23.4%MUP and 8% SC ";33;0.0;0.0;"Insecticide";"445";"N";"Jiangsu Changlong Agrochemicals Co. Ltd. China"
161;"Bifenthrin Technical 92% w/w min. 95% min 23.4%MUP and 8% SC ";33;0.0;0.0;"Insecticide";"445";"Y";"FMC Corporation Agricultural Products Group 1735 Market Street Philadelaphia PA USA"
162;"Bifenthrin Technical 92% w/w min. 95% min 23.4%MUP and 8% SC ";33;0.0;0.0;"Insecticide";"445";"Y";"United Phosphorous Ltd Vapi "
163;"Bifenthrin Technical 92% w/w min. 95% min 23.4%MUP and 8% SC ";33;0.0;0.0;"Insecticide";"445";"Y";"Insecticides India Ltd Delhi "
164;"Bifenthrin Technical 92% w/w min. 95% min 23.4%MUP and 8% SC ";33;0.0;0.0;"Insecticide";"445";"Y";"GSP Crop Science Pvt Ltd Ahmedabad. "
165;"Bifenthrin Technical 92% w/w min. 95% min 23.4%MUP and 8% SC ";33;0.0;0.0;"Insecticide";"445";"Y";"Bharat Rasayan Ltd. Delhi "
166;"Bifenthrin Technical 92% w/w min. 95% min 23.4%MUP and 8% SC ";33;0.0;0.0;"Insecticide";"445";"Y";"HPM Chemicals and Fertilizers Ltd. "
167;"Bifenthrin Technical 92% w/w min. 95% min 23.4%MUP and 8% SC ";33;0.0;0.0;"Insecticide";"445";"Y";"Meghmani Indsustries Ltd Ahmedabad "
168;"Bifenthrin Technical 92% w/w min. 95% min 23.4%MUP and 8% SC ";33;0.0;0.0;"Insecticide";"445";"Y";"Best Crop Science LLP Gajraula UP "
